"","date_confirmation","daily_notification","state"
"5769",2022-09-09,166,"TAS"
"5770",2022-09-10,0,"TAS"
"5771",2022-09-11,0,"TAS"
"5772",2022-09-12,0,"TAS"
"5773",2020-01-25,0,"VIC"
"5774",2020-01-26,0,"VIC"
"5775",2020-01-27,0,"VIC"
"5776",2020-01-28,0,"VIC"
"5777",2020-01-29,2,"VIC"
"5778",2020-01-30,0,"VIC"
"5779",2020-01-31,0,"VIC"
"5780",2020-02-01,1,"VIC"
"5781",2020-02-02,0,"VIC"
"5782",2020-02-03,0,"VIC"
"5783",2020-02-04,0,"VIC"
"5784",2020-02-05,0,"VIC"
"5785",2020-02-06,0,"VIC"
"5786",2020-02-07,0,"VIC"
"5787",2020-02-08,0,"VIC"
"5788",2020-02-09,0,"VIC"
"5789",2020-02-10,0,"VIC"
"5790",2020-02-11,0,"VIC"
"5791",2020-02-12,0,"VIC"
"5792",2020-02-13,0,"VIC"
"5793",2020-02-14,0,"VIC"
"5794",2020-02-15,0,"VIC"
"5795",2020-02-16,0,"VIC"
"5796",2020-02-17,0,"VIC"
"5797",2020-02-18,0,"VIC"
"5798",2020-02-19,0,"VIC"
"5799",2020-02-20,0,"VIC"
"5800",2020-02-21,0,"VIC"
"5801",2020-02-22,0,"VIC"
"5802",2020-02-23,0,"VIC"
"5803",2020-02-24,0,"VIC"
"5804",2020-02-25,0,"VIC"
"5805",2020-02-26,0,"VIC"
"5806",2020-02-27,3,"VIC"
"5807",2020-02-28,0,"VIC"
"5808",2020-02-29,0,"VIC"
"5809",2020-03-01,2,"VIC"
"5810",2020-03-02,0,"VIC"
"5811",2020-03-03,0,"VIC"
"5812",2020-03-04,1,"VIC"
"5813",2020-03-05,0,"VIC"
"5814",2020-03-06,0,"VIC"
"5815",2020-03-07,1,"VIC"
"5816",2020-03-08,1,"VIC"
"5817",2020-03-09,3,"VIC"
"5818",2020-03-10,3,"VIC"
"5819",2020-03-11,3,"VIC"
"5820",2020-03-12,6,"VIC"
"5821",2020-03-13,9,"VIC"
"5822",2020-03-14,13,"VIC"
"5823",2020-03-15,8,"VIC"
"5824",2020-03-16,14,"VIC"
"5825",2020-03-17,23,"VIC"
"5826",2020-03-18,27,"VIC"
"5827",2020-03-19,29,"VIC"
"5828",2020-03-20,28,"VIC"
"5829",2020-03-21,51,"VIC"
"5830",2020-03-22,67,"VIC"
"5831",2020-03-23,59,"VIC"
"5832",2020-03-24,56,"VIC"
"5833",2020-03-25,55,"VIC"
"5834",2020-03-26,54,"VIC"
"5835",2020-03-27,54,"VIC"
"5836",2020-03-28,111,"VIC"
"5837",2020-03-29,84,"VIC"
"5838",2020-03-30,56,"VIC"
"5839",2020-03-31,96,"VIC"
"5840",2020-04-01,51,"VIC"
"5841",2020-04-02,68,"VIC"
"5842",2020-04-03,49,"VIC"
"5843",2020-04-04,30,"VIC"
"5844",2020-04-05,20,"VIC"
"5845",2020-04-06,23,"VIC"
"5846",2020-04-07,33,"VIC"
"5847",2020-04-08,21,"VIC"
"5848",2020-04-09,16,"VIC"
"5849",2020-04-10,13,"VIC"
"5850",2020-04-11,24,"VIC"
"5851",2020-04-12,3,"VIC"
"5852",2020-04-13,13,"VIC"
"5853",2020-04-14,10,"VIC"
"5854",2020-04-15,8,"VIC"
"5855",2020-04-16,2,"VIC"
"5856",2020-04-17,1,"VIC"
"5857",2020-04-18,17,"VIC"
"5858",2020-04-19,9,"VIC"
"5859",2020-04-20,1,"VIC"
"5860",2020-04-21,7,"VIC"
"5861",2020-04-22,2,"VIC"
"5862",2020-04-23,1,"VIC"
"5863",2020-04-24,6,"VIC"
"5864",2020-04-25,3,"VIC"
"5865",2020-04-26,3,"VIC"
"5866",2020-04-27,1,"VIC"
"5867",2020-04-28,2,"VIC"
"5868",2020-04-29,3,"VIC"
"5869",2020-04-30,7,"VIC"
"5870",2020-05-01,3,"VIC"
"5871",2020-05-02,7,"VIC"
"5872",2020-05-03,13,"VIC"
"5873",2020-05-04,22,"VIC"
"5874",2020-05-05,17,"VIC"
"5875",2020-05-06,17,"VIC"
"5876",2020-05-07,14,"VIC"
"5877",2020-05-08,13,"VIC"
"5878",2020-05-09,11,"VIC"
"5879",2020-05-10,10,"VIC"
"5880",2020-05-11,7,"VIC"
"5881",2020-05-12,17,"VIC"
"5882",2020-05-13,7,"VIC"
"5883",2020-05-14,9,"VIC"
"5884",2020-05-15,21,"VIC"
"5885",2020-05-16,11,"VIC"
"5886",2020-05-17,7,"VIC"
"5887",2020-05-18,6,"VIC"
"5888",2020-05-19,6,"VIC"
"5889",2020-05-20,8,"VIC"
"5890",2020-05-21,4,"VIC"
"5891",2020-05-22,12,"VIC"
"5892",2020-05-23,10,"VIC"
"5893",2020-05-24,2,"VIC"
"5894",2020-05-25,2,"VIC"
"5895",2020-05-26,5,"VIC"
"5896",2020-05-27,8,"VIC"
"5897",2020-05-28,10,"VIC"
"5898",2020-05-29,7,"VIC"
"5899",2020-05-30,11,"VIC"
"5900",2020-05-31,6,"VIC"
"5901",2020-06-01,4,"VIC"
"5902",2020-06-02,10,"VIC"
"5903",2020-06-03,7,"VIC"
"5904",2020-06-04,8,"VIC"
"5905",2020-06-05,3,"VIC"
"5906",2020-06-06,0,"VIC"
"5907",2020-06-07,4,"VIC"
"5908",2020-06-08,2,"VIC"
"5909",2020-06-09,0,"VIC"
"5910",2020-06-10,4,"VIC"
"5911",2020-06-11,8,"VIC"
"5912",2020-06-12,4,"VIC"
"5913",2020-06-13,8,"VIC"
"5914",2020-06-14,9,"VIC"
"5915",2020-06-15,12,"VIC"
"5916",2020-06-16,9,"VIC"
"5917",2020-06-17,21,"VIC"
"5918",2020-06-18,18,"VIC"
"5919",2020-06-19,13,"VIC"
"5920",2020-06-20,25,"VIC"
"5921",2020-06-21,19,"VIC"
"5922",2020-06-22,16,"VIC"
"5923",2020-06-23,17,"VIC"
"5924",2020-06-24,20,"VIC"
"5925",2020-06-25,33,"VIC"
"5926",2020-06-26,30,"VIC"
"5927",2020-06-27,41,"VIC"
"5928",2020-06-28,49,"VIC"
"5929",2020-06-29,75,"VIC"
"5930",2020-06-30,64,"VIC"
"5931",2020-07-01,73,"VIC"
"5932",2020-07-02,77,"VIC"
"5933",2020-07-03,66,"VIC"
"5934",2020-07-04,108,"VIC"
"5935",2020-07-05,74,"VIC"
"5936",2020-07-06,127,"VIC"
"5937",2020-07-07,191,"VIC"
"5938",2020-07-08,134,"VIC"
"5939",2020-07-09,165,"VIC"
"5940",2020-07-10,288,"VIC"
"5941",2020-07-11,216,"VIC"
"5942",2020-07-12,273,"VIC"
"5943",2020-07-13,177,"VIC"
"5944",2020-07-14,270,"VIC"
"5945",2020-07-15,238,"VIC"
"5946",2020-07-16,317,"VIC"
"5947",2020-07-17,428,"VIC"
"5948",2020-07-18,217,"VIC"
"5949",2020-07-19,363,"VIC"
"5950",2020-07-20,275,"VIC"
"5951",2020-07-21,374,"VIC"
"5952",2020-07-22,484,"VIC"
"5953",2020-07-23,403,"VIC"
"5954",2020-07-24,300,"VIC"
"5955",2020-07-25,357,"VIC"
"5956",2020-07-26,459,"VIC"
"5957",2020-07-27,532,"VIC"
"5958",2020-07-28,384,"VIC"
"5959",2020-07-29,295,"VIC"
"5960",2020-07-30,723,"VIC"
"5961",2020-07-31,627,"VIC"
"5962",2020-08-01,397,"VIC"
"5963",2020-08-02,671,"VIC"
"5964",2020-08-03,429,"VIC"
"5965",2020-08-04,439,"VIC"
"5966",2020-08-05,725,"VIC"
"5967",2020-08-06,471,"VIC"
"5968",2020-08-07,450,"VIC"
"5969",2020-08-08,466,"VIC"
"5970",2020-08-09,394,"VIC"
"5971",2020-08-10,322,"VIC"
"5972",2020-08-11,331,"VIC"
"5973",2020-08-12,410,"VIC"
"5974",2020-08-13,278,"VIC"
"5975",2020-08-14,372,"VIC"
"5976",2020-08-15,303,"VIC"
"5977",2020-08-16,279,"VIC"
"5978",2020-08-17,282,"VIC"
"5979",2020-08-18,222,"VIC"
"5980",2020-08-19,216,"VIC"
"5981",2020-08-20,240,"VIC"
"5982",2020-08-21,179,"VIC"
"5983",2020-08-22,182,"VIC"
"5984",2020-08-23,208,"VIC"
"5985",2020-08-24,116,"VIC"
"5986",2020-08-25,148,"VIC"
"5987",2020-08-26,149,"VIC"
"5988",2020-08-27,113,"VIC"
"5989",2020-08-28,113,"VIC"
"5990",2020-08-29,94,"VIC"
"5991",2020-08-30,114,"VIC"
"5992",2020-08-31,73,"VIC"
"5993",2020-09-01,70,"VIC"
"5994",2020-09-02,90,"VIC"
"5995",2020-09-03,113,"VIC"
"5996",2020-09-04,81,"VIC"
"5997",2020-09-05,76,"VIC"
"5998",2020-09-06,63,"VIC"
"5999",2020-09-07,41,"VIC"
"6000",2020-09-08,55,"VIC"
"6001",2020-09-09,76,"VIC"
"6002",2020-09-10,51,"VIC"
"6003",2020-09-11,43,"VIC"
"6004",2020-09-12,37,"VIC"
"6005",2020-09-13,41,"VIC"
"6006",2020-09-14,35,"VIC"
"6007",2020-09-15,42,"VIC"
"6008",2020-09-16,42,"VIC"
"6009",2020-09-17,28,"VIC"
"6010",2020-09-18,45,"VIC"
"6011",2020-09-19,21,"VIC"
"6012",2020-09-20,14,"VIC"
"6013",2020-09-21,11,"VIC"
"6014",2020-09-22,28,"VIC"
"6015",2020-09-23,15,"VIC"
"6016",2020-09-24,12,"VIC"
"6017",2020-09-25,14,"VIC"
"6018",2020-09-26,12,"VIC"
"6019",2020-09-27,16,"VIC"
"6020",2020-09-28,5,"VIC"
"6021",2020-09-29,10,"VIC"
"6022",2020-09-30,13,"VIC"
"6023",2020-10-01,15,"VIC"
"6024",2020-10-02,7,"VIC"
"6025",2020-10-03,8,"VIC"
"6026",2020-10-04,12,"VIC"
"6027",2020-10-05,9,"VIC"
"6028",2020-10-06,15,"VIC"
"6029",2020-10-07,6,"VIC"
"6030",2020-10-08,11,"VIC"
"6031",2020-10-09,11,"VIC"
"6032",2020-10-10,14,"VIC"
"6033",2020-10-11,12,"VIC"
"6034",2020-10-12,15,"VIC"
"6035",2020-10-13,12,"VIC"
"6036",2020-10-14,7,"VIC"
"6037",2020-10-15,6,"VIC"
"6038",2020-10-16,2,"VIC"
"6039",2020-10-17,1,"VIC"
"6040",2020-10-18,2,"VIC"
"6041",2020-10-19,4,"VIC"
"6042",2020-10-20,1,"VIC"
"6043",2020-10-21,3,"VIC"
"6044",2020-10-22,5,"VIC"
"6045",2020-10-23,1,"VIC"
"6046",2020-10-24,7,"VIC"
"6047",2020-10-25,7,"VIC"
"6048",2020-10-26,0,"VIC"
"6049",2020-10-27,0,"VIC"
"6050",2020-10-28,2,"VIC"
"6051",2020-10-29,3,"VIC"
"6052",2020-10-30,4,"VIC"
"6053",2020-10-31,0,"VIC"
"6054",2020-11-01,0,"VIC"
"6055",2020-11-02,0,"VIC"
"6056",2020-11-03,0,"VIC"
"6057",2020-11-04,0,"VIC"
"6058",2020-11-05,0,"VIC"
"6059",2020-11-06,0,"VIC"
"6060",2020-11-07,0,"VIC"
"6061",2020-11-08,0,"VIC"
"6062",2020-11-09,0,"VIC"
"6063",2020-11-10,0,"VIC"
"6064",2020-11-11,0,"VIC"
"6065",2020-11-12,0,"VIC"
"6066",2020-11-13,0,"VIC"
"6067",2020-11-14,0,"VIC"
"6068",2020-11-15,0,"VIC"
"6069",2020-11-16,0,"VIC"
"6070",2020-11-17,0,"VIC"
"6071",2020-11-18,0,"VIC"
"6072",2020-11-19,0,"VIC"
"6073",2020-11-20,0,"VIC"
"6074",2020-11-21,0,"VIC"
"6075",2020-11-22,0,"VIC"
"6076",2020-11-23,0,"VIC"
"6077",2020-11-24,0,"VIC"
"6078",2020-11-25,0,"VIC"
"6079",2020-11-26,0,"VIC"
"6080",2020-11-27,0,"VIC"
"6081",2020-11-28,0,"VIC"
"6082",2020-11-29,0,"VIC"
"6083",2020-11-30,0,"VIC"
"6084",2020-12-01,0,"VIC"
"6085",2020-12-02,0,"VIC"
"6086",2020-12-03,0,"VIC"
"6087",2020-12-04,0,"VIC"
"6088",2020-12-05,0,"VIC"
"6089",2020-12-06,0,"VIC"
"6090",2020-12-07,0,"VIC"
"6091",2020-12-08,0,"VIC"
"6092",2020-12-09,0,"VIC"
"6093",2020-12-10,0,"VIC"
"6094",2020-12-11,0,"VIC"
"6095",2020-12-12,5,"VIC"
"6096",2020-12-13,1,"VIC"
"6097",2020-12-14,1,"VIC"
"6098",2020-12-15,0,"VIC"
"6099",2020-12-16,0,"VIC"
"6100",2020-12-17,0,"VIC"
"6101",2020-12-18,1,"VIC"
"6102",2020-12-19,2,"VIC"
"6103",2020-12-20,2,"VIC"
"6104",2020-12-21,1,"VIC"
"6105",2020-12-22,3,"VIC"
"6106",2020-12-23,1,"VIC"
"6107",2020-12-24,0,"VIC"
"6108",2020-12-25,0,"VIC"
"6109",2020-12-26,0,"VIC"
"6110",2020-12-27,1,"VIC"
"6111",2020-12-28,2,"VIC"
"6112",2020-12-29,0,"VIC"
"6113",2020-12-30,1,"VIC"
"6114",2020-12-31,3,"VIC"
"6115",2021-01-01,8,"VIC"
"6116",2021-01-02,12,"VIC"
"6117",2021-01-03,3,"VIC"
"6118",2021-01-04,4,"VIC"
"6119",2021-01-05,4,"VIC"
"6120",2021-01-06,3,"VIC"
"6121",2021-01-07,0,"VIC"
"6122",2021-01-08,1,"VIC"
"6123",2021-01-09,1,"VIC"
"6124",2021-01-10,6,"VIC"
"6125",2021-01-11,1,"VIC"
"6126",2021-01-12,0,"VIC"
"6127",2021-01-13,3,"VIC"
"6128",2021-01-14,0,"VIC"
"6129",2021-01-15,2,"VIC"
"6130",2021-01-16,3,"VIC"
"6131",2021-01-17,7,"VIC"
"6132",2021-01-18,4,"VIC"
"6133",2021-01-19,4,"VIC"
"6134",2021-01-20,3,"VIC"
"6135",2021-01-21,1,"VIC"
"6136",2021-01-22,1,"VIC"
"6137",2021-01-23,3,"VIC"
"6138",2021-01-24,1,"VIC"
"6139",2021-01-25,6,"VIC"
"6140",2021-01-26,1,"VIC"
"6141",2021-01-27,2,"VIC"
"6142",2021-01-28,3,"VIC"
"6143",2021-01-29,1,"VIC"
"6144",2021-01-30,1,"VIC"
"6145",2021-01-31,0,"VIC"
"6146",2021-02-01,1,"VIC"
"6147",2021-02-02,1,"VIC"
"6148",2021-02-03,0,"VIC"
"6149",2021-02-04,3,"VIC"
"6150",2021-02-05,3,"VIC"
"6151",2021-02-06,0,"VIC"
"6152",2021-02-07,0,"VIC"
"6153",2021-02-08,1,"VIC"
"6154",2021-02-09,0,"VIC"
"6155",2021-02-10,2,"VIC"
"6156",2021-02-11,2,"VIC"
"6157",2021-02-12,5,"VIC"
"6158",2021-02-13,1,"VIC"
"6159",2021-02-14,3,"VIC"
"6160",2021-02-15,2,"VIC"
"6161",2021-02-16,4,"VIC"
"6162",2021-02-17,0,"VIC"
"6163",2021-02-18,1,"VIC"
"6164",2021-02-19,3,"VIC"
"6165",2021-02-20,0,"VIC"
"6166",2021-02-21,0,"VIC"
"6167",2021-02-22,0,"VIC"
"6168",2021-02-23,0,"VIC"
"6169",2021-02-24,0,"VIC"
"6170",2021-02-25,0,"VIC"
"6171",2021-02-26,2,"VIC"
"6172",2021-02-27,0,"VIC"
"6173",2021-02-28,0,"VIC"
"6174",2021-03-01,0,"VIC"
"6175",2021-03-02,0,"VIC"
"6176",2021-03-03,0,"VIC"
"6177",2021-03-04,0,"VIC"
"6178",2021-03-05,0,"VIC"
"6179",2021-03-06,1,"VIC"
"6180",2021-03-07,0,"VIC"
"6181",2021-03-08,1,"VIC"
"6182",2021-03-09,1,"VIC"
"6183",2021-03-10,0,"VIC"
"6184",2021-03-11,0,"VIC"
"6185",2021-03-12,0,"VIC"
"6186",2021-03-13,0,"VIC"
"6187",2021-03-14,0,"VIC"
"6188",2021-03-15,0,"VIC"
"6189",2021-03-16,0,"VIC"
"6190",2021-03-17,0,"VIC"
"6191",2021-03-18,0,"VIC"
"6192",2021-03-19,0,"VIC"
"6193",2021-03-20,0,"VIC"
"6194",2021-03-21,0,"VIC"
"6195",2021-03-22,0,"VIC"
"6196",2021-03-23,0,"VIC"
"6197",2021-03-24,0,"VIC"
"6198",2021-03-25,0,"VIC"
"6199",2021-03-26,0,"VIC"
"6200",2021-03-27,0,"VIC"
"6201",2021-03-28,0,"VIC"
"6202",2021-03-29,1,"VIC"
"6203",2021-03-30,0,"VIC"
"6204",2021-03-31,0,"VIC"
"6205",2021-04-01,0,"VIC"
"6206",2021-04-02,0,"VIC"
"6207",2021-04-03,0,"VIC"
"6208",2021-04-04,0,"VIC"
"6209",2021-04-05,0,"VIC"
"6210",2021-04-06,0,"VIC"
"6211",2021-04-07,0,"VIC"
"6212",2021-04-08,0,"VIC"
"6213",2021-04-09,0,"VIC"
"6214",2021-04-10,1,"VIC"
"6215",2021-04-11,0,"VIC"
"6216",2021-04-12,2,"VIC"
"6217",2021-04-13,0,"VIC"
"6218",2021-04-14,0,"VIC"
"6219",2021-04-15,5,"VIC"
"6220",2021-04-16,0,"VIC"
"6221",2021-04-17,2,"VIC"
"6222",2021-04-18,0,"VIC"
"6223",2021-04-19,4,"VIC"
"6224",2021-04-20,1,"VIC"
"6225",2021-04-21,3,"VIC"
"6226",2021-04-22,2,"VIC"
"6227",2021-04-23,2,"VIC"
"6228",2021-04-24,2,"VIC"
"6229",2021-04-25,1,"VIC"
"6230",2021-04-26,0,"VIC"
"6231",2021-04-27,4,"VIC"
"6232",2021-04-28,2,"VIC"
"6233",2021-04-29,1,"VIC"
"6234",2021-04-30,2,"VIC"
"6235",2021-05-01,3,"VIC"
"6236",2021-05-02,1,"VIC"
"6237",2021-05-03,1,"VIC"
"6238",2021-05-04,1,"VIC"
"6239",2021-05-05,0,"VIC"
"6240",2021-05-06,2,"VIC"
"6241",2021-05-07,0,"VIC"
"6242",2021-05-08,1,"VIC"
"6243",2021-05-09,6,"VIC"
"6244",2021-05-10,2,"VIC"
"6245",2021-05-11,1,"VIC"
"6246",2021-05-12,1,"VIC"
"6247",2021-05-13,1,"VIC"
"6248",2021-05-14,1,"VIC"
"6249",2021-05-15,1,"VIC"
"6250",2021-05-16,4,"VIC"
"6251",2021-05-17,1,"VIC"
"6252",2021-05-18,0,"VIC"
"6253",2021-05-19,1,"VIC"
"6254",2021-05-20,0,"VIC"
"6255",2021-05-21,0,"VIC"
"6256",2021-05-22,0,"VIC"
"6257",2021-05-23,1,"VIC"
"6258",2021-05-24,2,"VIC"
"6259",2021-05-25,4,"VIC"
"6260",2021-05-26,10,"VIC"
"6261",2021-05-27,12,"VIC"
"6262",2021-05-28,6,"VIC"
"6263",2021-05-29,7,"VIC"
"6264",2021-05-30,6,"VIC"
"6265",2021-05-31,5,"VIC"
"6266",2021-06-01,11,"VIC"
"6267",2021-06-02,6,"VIC"
"6268",2021-06-03,3,"VIC"
"6269",2021-06-04,6,"VIC"
"6270",2021-06-05,6,"VIC"
"6271",2021-06-06,8,"VIC"
"6272",2021-06-07,11,"VIC"
"6273",2021-06-08,3,"VIC"
"6274",2021-06-09,1,"VIC"
"6275",2021-06-10,4,"VIC"
"6276",2021-06-11,1,"VIC"
"6277",2021-06-12,4,"VIC"
"6278",2021-06-13,1,"VIC"
"6279",2021-06-14,6,"VIC"
"6280",2021-06-15,3,"VIC"
"6281",2021-06-16,8,"VIC"
"6282",2021-06-17,1,"VIC"
"6283",2021-06-18,2,"VIC"
"6284",2021-06-19,3,"VIC"
"6285",2021-06-20,2,"VIC"
"6286",2021-06-21,9,"VIC"
"6287",2021-06-22,2,"VIC"
"6288",2021-06-23,1,"VIC"
"6289",2021-06-24,3,"VIC"
"6290",2021-06-25,2,"VIC"
"6291",2021-06-26,4,"VIC"
"6292",2021-06-27,3,"VIC"
"6293",2021-06-28,2,"VIC"
"6294",2021-06-29,2,"VIC"
"6295",2021-06-30,2,"VIC"
"6296",2021-07-01,0,"VIC"
"6297",2021-07-02,3,"VIC"
"6298",2021-07-03,0,"VIC"
"6299",2021-07-04,1,"VIC"
"6300",2021-07-05,2,"VIC"
"6301",2021-07-06,2,"VIC"
"6302",2021-07-07,0,"VIC"
"6303",2021-07-08,0,"VIC"
"6304",2021-07-09,1,"VIC"
"6305",2021-07-10,3,"VIC"
"6306",2021-07-11,0,"VIC"
"6307",2021-07-12,0,"VIC"
"6308",2021-07-13,3,"VIC"
"6309",2021-07-14,2,"VIC"
"6310",2021-07-15,10,"VIC"
"6311",2021-07-16,10,"VIC"
"6312",2021-07-17,20,"VIC"
"6313",2021-07-18,18,"VIC"
"6314",2021-07-19,14,"VIC"
"6315",2021-07-20,15,"VIC"
"6316",2021-07-21,23,"VIC"
"6317",2021-07-22,28,"VIC"
"6318",2021-07-23,14,"VIC"
"6319",2021-07-24,12,"VIC"
"6320",2021-07-25,12,"VIC"
"6321",2021-07-26,12,"VIC"
"6322",2021-07-27,10,"VIC"
"6323",2021-07-28,8,"VIC"
"6324",2021-07-29,7,"VIC"
"6325",2021-07-30,3,"VIC"
"6326",2021-07-31,2,"VIC"
"6327",2021-08-01,4,"VIC"
"6328",2021-08-02,2,"VIC"
"6329",2021-08-03,5,"VIC"
"6330",2021-08-04,0,"VIC"
"6331",2021-08-05,6,"VIC"
"6332",2021-08-06,6,"VIC"
"6333",2021-08-07,29,"VIC"
"6334",2021-08-08,13,"VIC"
"6335",2021-08-09,11,"VIC"
"6336",2021-08-10,20,"VIC"
"6337",2021-08-11,20,"VIC"
"6338",2021-08-12,23,"VIC"
"6339",2021-08-13,15,"VIC"
"6340",2021-08-14,21,"VIC"
"6341",2021-08-15,25,"VIC"
"6342",2021-08-16,22,"VIC"
"6343",2021-08-17,25,"VIC"
"6344",2021-08-18,24,"VIC"
"6345",2021-08-19,57,"VIC"
"6346",2021-08-20,57,"VIC"
"6347",2021-08-21,61,"VIC"
"6348",2021-08-22,66,"VIC"
"6349",2021-08-23,71,"VIC"
"6350",2021-08-24,51,"VIC"
"6351",2021-08-25,45,"VIC"
"6352",2021-08-26,80,"VIC"
"6353",2021-08-27,79,"VIC"
"6354",2021-08-28,64,"VIC"
"6355",2021-08-29,93,"VIC"
"6356",2021-08-30,73,"VIC"
"6357",2021-08-31,76,"VIC"
"6358",2021-09-01,120,"VIC"
"6359",2021-09-02,176,"VIC"
"6360",2021-09-03,209,"VIC"
"6361",2021-09-04,190,"VIC"
"6362",2021-09-05,183,"VIC"
"6363",2021-09-06,246,"VIC"
"6364",2021-09-07,246,"VIC"
"6365",2021-09-08,221,"VIC"
"6366",2021-09-09,325,"VIC"
"6367",2021-09-10,334,"VIC"
"6368",2021-09-11,450,"VIC"
"6369",2021-09-12,392,"VIC"
"6370",2021-09-13,473,"VIC"
"6371",2021-09-14,445,"VIC"
"6372",2021-09-15,423,"VIC"
"6373",2021-09-16,514,"VIC"
"6374",2021-09-17,511,"VIC"
"6375",2021-09-18,535,"VIC"
"6376",2021-09-19,507,"VIC"
"6377",2021-09-20,567,"VIC"
"6378",2021-09-21,603,"VIC"
"6379",2021-09-22,628,"VIC"
"6380",2021-09-23,766,"VIC"
"6381",2021-09-24,733,"VIC"
"6382",2021-09-25,847,"VIC"
"6383",2021-09-26,779,"VIC"
"6384",2021-09-27,705,"VIC"
"6385",2021-09-28,867,"VIC"
"6386",2021-09-29,950,"VIC"
"6387",2021-09-30,1438,"VIC"
"6388",2021-10-01,1143,"VIC"
"6389",2021-10-02,1488,"VIC"
"6390",2021-10-03,1220,"VIC"
"6391",2021-10-04,1377,"VIC"
"6392",2021-10-05,1763,"VIC"
"6393",2021-10-06,1420,"VIC"
"6394",2021-10-07,1638,"VIC"
"6395",2021-10-08,1838,"VIC"
"6396",2021-10-09,1965,"VIC"
"6397",2021-10-10,1890,"VIC"
"6398",2021-10-11,1612,"VIC"
"6399",2021-10-12,1466,"VIC"
"6400",2021-10-13,1572,"VIC"
"6401",2021-10-14,2297,"VIC"
"6402",2021-10-15,2179,"VIC"
"6403",2021-10-16,1993,"VIC"
"6404",2021-10-17,1838,"VIC"
"6405",2021-10-18,1903,"VIC"
"6406",2021-10-19,1749,"VIC"
"6407",2021-10-20,1842,"VIC"
"6408",2021-10-21,2235,"VIC"
"6409",2021-10-22,2160,"VIC"
"6410",2021-10-23,1750,"VIC"
"6411",2021-10-24,1935,"VIC"
"6412",2021-10-25,1461,"VIC"
"6413",2021-10-26,1510,"VIC"
"6414",2021-10-27,1534,"VIC"
"6415",2021-10-28,1923,"VIC"
"6416",2021-10-29,1656,"VIC"
"6417",2021-10-30,1355,"VIC"
"6418",2021-10-31,1036,"VIC"
"6419",2021-11-01,1471,"VIC"
"6420",2021-11-02,989,"VIC"
"6421",2021-11-03,941,"VIC"
"6422",2021-11-04,1247,"VIC"
"6423",2021-11-05,1343,"VIC"
"6424",2021-11-06,1268,"VIC"
"6425",2021-11-07,1173,"VIC"
"6426",2021-11-08,1126,"VIC"
"6427",2021-11-09,1069,"VIC"
"6428",2021-11-10,1003,"VIC"
"6429",2021-11-11,1313,"VIC"
"6430",2021-11-12,1115,"VIC"
"6431",2021-11-13,1221,"VIC"
"6432",2021-11-14,905,"VIC"
"6433",2021-11-15,860,"VIC"
"6434",2021-11-16,797,"VIC"
"6435",2021-11-17,996,"VIC"
"6436",2021-11-18,1007,"VIC"
"6437",2021-11-19,1273,"VIC"
"6438",2021-11-20,1166,"VIC"
"6439",2021-11-21,1275,"VIC"
"6440",2021-11-22,1029,"VIC"
"6441",2021-11-23,827,"VIC"
"6442",2021-11-24,1196,"VIC"
"6443",2021-11-25,1254,"VIC"
"6444",2021-11-26,1362,"VIC"
"6445",2021-11-27,1252,"VIC"
"6446",2021-11-28,1061,"VIC"
"6447",2021-11-29,1007,"VIC"
"6448",2021-11-30,918,"VIC"
"6449",2021-12-01,1179,"VIC"
"6450",2021-12-02,1419,"VIC"
"6451",2021-12-03,1189,"VIC"
"6452",2021-12-04,1365,"VIC"
"6453",2021-12-05,980,"VIC"
"6454",2021-12-06,1073,"VIC"
"6455",2021-12-07,1185,"VIC"
"6456",2021-12-08,1312,"VIC"
"6457",2021-12-09,1232,"VIC"
"6458",2021-12-10,1206,"VIC"
"6459",2021-12-11,1193,"VIC"
"6460",2021-12-12,1069,"VIC"
"6461",2021-12-13,1290,"VIC"
"6462",2021-12-14,1189,"VIC"
"6463",2021-12-15,1405,"VIC"
"6464",2021-12-16,1622,"VIC"
"6465",2021-12-17,1510,"VIC"
"6466",2021-12-18,1504,"VIC"
"6467",2021-12-19,1240,"VIC"
"6468",2021-12-20,1302,"VIC"
"6469",2021-12-21,1245,"VIC"
"6470",2021-12-22,1503,"VIC"
"6471",2021-12-23,2005,"VIC"
"6472",2021-12-24,2095,"VIC"
"6473",2021-12-25,2108,"VIC"
"6474",2021-12-26,1608,"VIC"
"6475",2021-12-27,1999,"VIC"
"6476",2021-12-28,2738,"VIC"
"6477",2021-12-29,3767,"VIC"
"6478",2021-12-30,5137,"VIC"
"6479",2021-12-31,5919,"VIC"
"6480",2022-01-01,7442,"VIC"
"6481",2022-01-02,7172,"VIC"
"6482",2022-01-03,8577,"VIC"
"6483",2022-01-04,14020,"VIC"
"6484",2022-01-05,17636,"VIC"
"6485",2022-01-06,21997,"VIC"
"6486",2022-01-07,21728,"VIC"
"6487",2022-01-08,51356,"VIC"
"6488",2022-01-09,44155,"VIC"
"6489",2022-01-10,34808,"VIC"
"6490",2022-01-11,37994,"VIC"
"6491",2022-01-12,40127,"VIC"
"6492",2022-01-13,37169,"VIC"
"6493",2022-01-14,34836,"VIC"
"6494",2022-01-15,25526,"VIC"
"6495",2022-01-16,28128,"VIC"
"6496",2022-01-17,22429,"VIC"
"6497",2022-01-18,20180,"VIC"
"6498",2022-01-19,20769,"VIC"
